2020-06-19 15:31:13,810 - TestValue - INFO - {'Test_ID': 274, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:31:12', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111508.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.399, 'top1': 3, 'top2': 5, 'top3': 97, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111508.jpg'}
2020-06-19 15:33:14,073 - TestValue - INFO - {'Test_ID': 481, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:12', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112001.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.327, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112001.jpg'}
2020-06-19 15:33:14,412 - TestValue - INFO - {'Test_ID': 482, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:12', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112002.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.302, 'top1': 6, 'top2': 158, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112002.jpg'}
2020-06-19 15:33:14,748 - TestValue - INFO - {'Test_ID': 483, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:13', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112003.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.484, 'top1': 6, 'top2': 76, 'top3': 158, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112003.jpg'}
2020-06-19 15:33:15,832 - TestValue - INFO - {'Test_ID': 484, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:14', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112003_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.425, 'top1': 6, 'top2': 158, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112003_1.jpg'}
2020-06-19 15:33:16,178 - TestValue - INFO - {'Test_ID': 485, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:14', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112005.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.321, 'top1': 6, 'top2': 158, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112005.jpg'}
2020-06-19 15:33:16,891 - TestValue - INFO - {'Test_ID': 486, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:14', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112005_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.496, 'top1': 6, 'top2': 158, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112005_1.jpg'}
2020-06-19 15:33:29,747 - TestValue - INFO - {'Test_ID': 487, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:15', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112006.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 12.581, 'top1': 6, 'top2': 158, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112006.jpg'}
2020-06-19 15:33:31,170 - TestValue - INFO - {'Test_ID': 488, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:16', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112008.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 12.351, 'top1': 6, 'top2': 161, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112008.jpg'}
2020-06-19 15:33:32,578 - TestValue - INFO - {'Test_ID': 489, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:16', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112009.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 11.642, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112009.jpg'}
2020-06-19 15:33:33,844 - TestValue - INFO - {'Test_ID': 490, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:29', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112010.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.615, 'top1': 6, 'top2': 292, 'top3': 161, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112010.jpg'}
2020-06-19 15:33:34,904 - TestValue - INFO - {'Test_ID': 491, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:31', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112011.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.335, 'top1': 6, 'top2': 292, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112011.jpg'}
2020-06-19 15:33:35,804 - TestValue - INFO - {'Test_ID': 492, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:32', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112013.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.893, 'top1': 6, 'top2': 273, 'top3': 76, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112013.jpg'}
2020-06-19 15:33:36,996 - TestValue - INFO - {'Test_ID': 493, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:33', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112014.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.589, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112014.jpg'}
2020-06-19 15:33:37,188 - TestValue - INFO - {'Test_ID': 494, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:34', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112014_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.531, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112014_1.jpg'}
2020-06-19 15:33:37,804 - TestValue - INFO - {'Test_ID': 495, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:35', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112015.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.503, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112015.jpg'}
2020-06-19 15:33:40,129 - TestValue - INFO - {'Test_ID': 496, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:36', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112018.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.563, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112018.jpg'}
2020-06-19 15:33:41,806 - TestValue - INFO - {'Test_ID': 497, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:37', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112019.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.526, 'top1': 6, 'top2': 292, 'top3': 161, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112019.jpg'}
2020-06-19 15:33:42,706 - TestValue - INFO - {'Test_ID': 498, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:37', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112020.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.618, 'top1': 6, 'top2': 292, 'top3': 158, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112020.jpg'}
2020-06-19 15:33:43,699 - TestValue - INFO - {'Test_ID': 499, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:40', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112020_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 2.505, 'top1': 6, 'top2': 292, 'top3': 158, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112020_1.jpg'}
2020-06-19 15:33:45,332 - TestValue - INFO - {'Test_ID': 500, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:41', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112021.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.6, 'top1': 6, 'top2': 292, 'top3': 140, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112021.jpg'}
2020-06-19 15:33:45,732 - TestValue - INFO - {'Test_ID': 501, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:42', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112022.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.392, 'top1': 6, 'top2': 292, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112022.jpg'}
2020-06-19 15:33:46,075 - TestValue - INFO - {'Test_ID': 502, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:43', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112024.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.436, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112024.jpg'}
2020-06-19 15:33:48,274 - TestValue - INFO - {'Test_ID': 503, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:45', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112025.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.416, 'top1': 6, 'top2': 45, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112025.jpg'}
2020-06-19 15:33:48,541 - TestValue - INFO - {'Test_ID': 504, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:45', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112027.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.293, 'top1': 6, 'top2': 292, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112027.jpg'}
2020-06-19 15:33:48,767 - TestValue - INFO - {'Test_ID': 505, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:46', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112028.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.357, 'top1': 6, 'top2': 45, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112028.jpg'}
2020-06-19 15:33:49,759 - TestValue - INFO - {'Test_ID': 506, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:48', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112029.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.343, 'top1': 6, 'top2': 45, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112029.jpg'}
2020-06-19 15:33:50,073 - TestValue - INFO - {'Test_ID': 507, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:48', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112030.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.29, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112030.jpg'}
2020-06-19 15:33:50,407 - TestValue - INFO - {'Test_ID': 508, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:48', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112031.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.335, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112031.jpg'}
2020-06-19 15:33:51,217 - TestValue - INFO - {'Test_ID': 509, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:49', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112032.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.302, 'top1': 6, 'top2': 292, 'top3': 15, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112032.jpg'}
2020-06-19 15:33:52,267 - TestValue - INFO - {'Test_ID': 510, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:50', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112033.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.307, 'top1': 6, 'top2': 292, 'top3': 140, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112033.jpg'}
2020-06-19 15:33:53,024 - TestValue - INFO - {'Test_ID': 511, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:50', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112033_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.344, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112033_1.jpg'}
2020-06-19 15:33:54,079 - TestValue - INFO - {'Test_ID': 512, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:51', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112034.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.292, 'top1': 6, 'top2': 15, 'top3': 1, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112034.jpg'}
2020-06-19 15:33:54,619 - TestValue - INFO - {'Test_ID': 513, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:52', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112036.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.828, 'top1': 6, 'top2': 1, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112036.jpg'}
2020-06-19 15:33:56,024 - TestValue - INFO - {'Test_ID': 514, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:53', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112036_1.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.283, 'top1': 6, 'top2': 1, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112036_1.jpg'}
2020-06-19 15:33:57,388 - TestValue - INFO - {'Test_ID': 515, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:54', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112038.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.291, 'top1': 6, 'top2': 45, 'top3': 1, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112038.jpg'}
2020-06-19 15:33:57,758 - TestValue - INFO - {'Test_ID': 516, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:54', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112040.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.27, 'top1': 6, 'top2': 273, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112040.jpg'}
2020-06-19 15:33:58,227 - TestValue - INFO - {'Test_ID': 517, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:56', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112041.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.254, 'top1': 6, 'top2': 76, 'top3': 158, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112041.jpg'}
2020-06-19 15:33:58,903 - TestValue - INFO - {'Test_ID': 518, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:57', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112042.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.299, 'top1': 6, 'top2': 161, 'top3': 76, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112042.jpg'}
2020-06-19 15:33:59,436 - TestValue - INFO - {'Test_ID': 519, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:57', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112043.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.297, 'top1': 6, 'top2': 292, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112043.jpg'}
2020-06-19 15:33:59,620 - TestValue - INFO - {'Test_ID': 520, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:58', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112045.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.304, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112045.jpg'}
2020-06-19 15:34:00,345 - TestValue - INFO - {'Test_ID': 521, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:58', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112046.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.305, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112046.jpg'}
2020-06-19 15:34:01,196 - TestValue - INFO - {'Test_ID': 522, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:59', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112047.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.311, 'top1': 6, 'top2': 161, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112047.jpg'}
2020-06-19 15:34:01,391 - TestValue - INFO - {'Test_ID': 523, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:33:59', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112048.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.293, 'top1': 6, 'top2': 161, 'top3': 205, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112048.jpg'}
2020-06-19 15:34:02,202 - TestValue - INFO - {'Test_ID': 524, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:00', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112049.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.316, 'top1': 6, 'top2': 273, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112049.jpg'}
2020-06-19 15:34:03,012 - TestValue - INFO - {'Test_ID': 525, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:01', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112050.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.33, 'top1': 6, 'top2': 158, 'top3': 76, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112050.jpg'}
2020-06-19 15:34:03,086 - TestValue - INFO - {'Test_ID': 526, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:01', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112052.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.351, 'top1': 6, 'top2': 273, 'top3': 292, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112052.jpg'}
2020-06-19 15:34:03,687 - TestValue - INFO - {'Test_ID': 527, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:34:02', 'Cultural_Name': '石臼', 'Test_Chart': 'IMG_20190807_112053.jpg', 'Code': 6, 'Expected_Value': 6, 'TimeConsuming': 1.341, 'top1': 6, 'top2': 292, 'top3': 273, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/6/IMG_20190807_112053.jpg'}
