2020-06-19 15:27:09,520 - TestValue - INFO - {'Test_ID': 87, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:27:07', 'Cultural_Name': '汉代釉陶望楼', 'Test_Chart': 'IMG_20190807_110950_1.jpg', 'Code': 1, 'Expected_Value': 1, 'TimeConsuming': 1.437, 'top1': 1, 'top2': 141, 'top3': 6, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/1/IMG_20190807_110950_1.jpg'}
2020-06-19 15:28:02,265 - TestValue - INFO - {'Test_ID': 178, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:00', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111107.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.313, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111107.jpg'}
2020-06-19 15:28:02,742 - TestValue - INFO - {'Test_ID': 179, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:00', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111108.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.392, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111108.jpg'}
2020-06-19 15:28:03,053 - TestValue - INFO - {'Test_ID': 180, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:00', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111108_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.319, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111108_1.jpg'}
2020-06-19 15:28:04,043 - TestValue - INFO - {'Test_ID': 181, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:02', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111109.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.294, 'top1': 2, 'top2': 40, 'top3': 123, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111109.jpg'}
2020-06-19 15:28:04,578 - TestValue - INFO - {'Test_ID': 182, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:02', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111110.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.411, 'top1': 2, 'top2': 40, 'top3': 241, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111110.jpg'}
2020-06-19 15:28:04,912 - TestValue - INFO - {'Test_ID': 183, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:03', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111110_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.373, 'top1': 2, 'top2': 40, 'top3': 241, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111110_1.jpg'}
2020-06-19 15:28:06,784 - TestValue - INFO - {'Test_ID': 184, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:04', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111111.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.295, 'top1': 2, 'top2': 40, 'top3': 157, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111111.jpg'}
2020-06-19 15:28:06,963 - TestValue - INFO - {'Test_ID': 185, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:04', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111112.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.327, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111112.jpg'}
2020-06-19 15:28:07,509 - TestValue - INFO - {'Test_ID': 186, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:04', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111114.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.281, 'top1': 2, 'top2': 69, 'top3': 241, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111114.jpg'}
2020-06-19 15:28:08,747 - TestValue - INFO - {'Test_ID': 187, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:06', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111115.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.369, 'top1': 2, 'top2': 69, 'top3': 114, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111115.jpg'}
2020-06-19 15:28:09,080 - TestValue - INFO - {'Test_ID': 188, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:06', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111115_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.289, 'top1': 2, 'top2': 69, 'top3': 189, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111115_1.jpg'}
2020-06-19 15:28:09,449 - TestValue - INFO - {'Test_ID': 189, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:07', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111116.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.289, 'top1': 2, 'top2': 69, 'top3': 189, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111116.jpg'}
2020-06-19 15:28:10,737 - TestValue - INFO - {'Test_ID': 190, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:08', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111117.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.306, 'top1': 2, 'top2': 69, 'top3': 189, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111117.jpg'}
2020-06-19 15:28:10,922 - TestValue - INFO - {'Test_ID': 191, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:09', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111118.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.332, 'top1': 2, 'top2': 189, 'top3': 69, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111118.jpg'}
2020-06-19 15:28:11,115 - TestValue - INFO - {'Test_ID': 192, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:09', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111120.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.278, 'top1': 2, 'top2': 40, 'top3': 238, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111120.jpg'}
2020-06-19 15:28:12,430 - TestValue - INFO - {'Test_ID': 193, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:10', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111120_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.317, 'top1': 2, 'top2': 40, 'top3': 55, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111120_1.jpg'}
2020-06-19 15:28:12,694 - TestValue - INFO - {'Test_ID': 194, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:10', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111121.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.295, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111121.jpg'}
2020-06-19 15:28:12,840 - TestValue - INFO - {'Test_ID': 195, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:11', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111121_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.3, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111121_1.jpg'}
2020-06-19 15:28:14,906 - TestValue - INFO - {'Test_ID': 196, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:12', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111122.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.321, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111122.jpg'}
2020-06-19 15:28:15,957 - TestValue - INFO - {'Test_ID': 197, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:12', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111123.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.307, 'top1': 2, 'top2': 42, 'top3': 40, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111123.jpg'}
2020-06-19 15:28:16,409 - TestValue - INFO - {'Test_ID': 198, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:12', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111123_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.293, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111123_1.jpg'}
2020-06-19 15:28:17,029 - TestValue - INFO - {'Test_ID': 199, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:14', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111124.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.509, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111124.jpg'}
2020-06-19 15:28:17,533 - TestValue - INFO - {'Test_ID': 200, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:15', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111125.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.317, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111125.jpg'}
2020-06-19 15:28:17,980 - TestValue - INFO - {'Test_ID': 201, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:16', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111126.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.403, 'top1': 2, 'top2': 72, 'top3': 40, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111126.jpg'}
2020-06-19 15:28:18,579 - TestValue - INFO - {'Test_ID': 202, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:17', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111127.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.341, 'top1': 2, 'top2': 42, 'top3': 72, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111127.jpg'}
2020-06-19 15:28:19,025 - TestValue - INFO - {'Test_ID': 203, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:17', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111128.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.35, 'top1': 2, 'top2': 45, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111128.jpg'}
2020-06-19 15:28:19,555 - TestValue - INFO - {'Test_ID': 204, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:17', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111128_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.359, 'top1': 2, 'top2': 42, 'top3': 69, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111128_1.jpg'}
2020-06-19 15:28:20,041 - TestValue - INFO - {'Test_ID': 205, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:18', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111129.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.327, 'top1': 2, 'top2': 69, 'top3': 72, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111129.jpg'}
2020-06-19 15:28:20,475 - TestValue - INFO - {'Test_ID': 206, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:19', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111130.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.326, 'top1': 2, 'top2': 69, 'top3': 72, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111130.jpg'}
2020-06-19 15:28:21,059 - TestValue - INFO - {'Test_ID': 207, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:19', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111130_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.335, 'top1': 2, 'top2': 69, 'top3': 236, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111130_1.jpg'}
2020-06-19 15:28:21,659 - TestValue - INFO - {'Test_ID': 208, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:20', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111131.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.309, 'top1': 2, 'top2': 69, 'top3': 40, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111131.jpg'}
2020-06-19 15:28:22,397 - TestValue - INFO - {'Test_ID': 209, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:20', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111133.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.45, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111133.jpg'}
2020-06-19 15:28:22,501 - TestValue - INFO - {'Test_ID': 210, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:21', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111134.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.306, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111134.jpg'}
2020-06-19 15:28:23,464 - TestValue - INFO - {'Test_ID': 211, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:21', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111134_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.384, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111134_1.jpg'}
2020-06-19 15:28:23,976 - TestValue - INFO - {'Test_ID': 213, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:22', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111136.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.298, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111136.jpg'}
2020-06-19 15:28:24,373 - TestValue - INFO - {'Test_ID': 212, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:22', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111135.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.418, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111135.jpg'}
2020-06-19 15:28:24,893 - TestValue - INFO - {'Test_ID': 214, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:23', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111337.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.309, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111337.jpg'}
2020-06-19 15:28:25,654 - TestValue - INFO - {'Test_ID': 215, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:23', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111337_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.421, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111337_1.jpg'}
2020-06-19 15:28:25,986 - TestValue - INFO - {'Test_ID': 216, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:24', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111338.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.325, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111338.jpg'}
2020-06-19 15:28:26,657 - TestValue - INFO - {'Test_ID': 217, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:24', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111338_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.404, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111338_1.jpg'}
2020-06-19 15:28:27,833 - TestValue - INFO - {'Test_ID': 218, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:25', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111339.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.308, 'top1': 5, 'top2': 3, 'top3': 4, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111339.jpg'}
2020-06-19 15:28:27,994 - TestValue - INFO - {'Test_ID': 219, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:25', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111339_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.299, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111339_1.jpg'}
2020-06-19 15:28:28,452 - TestValue - INFO - {'Test_ID': 220, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:26', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111340.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.341, 'top1': 3, 'top2': 5, 'top3': 4, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111340.jpg'}
2020-06-19 15:28:29,800 - TestValue - INFO - {'Test_ID': 221, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:27', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111340_1.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.37, 'top1': 5, 'top2': 3, 'top3': 12, 'Result': 'FAIL', 'Color': 'ffc7ce_9c0006', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111340_1.jpg'}
2020-06-19 15:28:30,303 - TestValue - INFO - {'Test_ID': 222, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:27', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111341.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.362, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111341.jpg'}
2020-06-19 15:28:30,901 - TestValue - INFO - {'Test_ID': 223, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:28:28', 'Cultural_Name': '涌泉混流瓦当', 'Test_Chart': 'IMG_20190807_111342.jpg', 'Code': 3, 'Expected_Value': 3, 'TimeConsuming': 1.298, 'top1': 3, 'top2': 5, 'top3': 12, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/3/IMG_20190807_111342.jpg'}
