2020-06-19 15:19:30,114 - TestValue - INFO - {'Test_ID': 52, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:19:28', 'Cultural_Name': '人物车马俑', 'Test_Chart': 'IMG_20190807_122027.jpg', 'Code': 0, 'Expected_Value': 0, 'TimeConsuming': 1.38, 'top1': 0, 'top2': 269, 'top3': 288, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/0/IMG_20190807_122027.jpg'}
2020-06-19 15:20:19,558 - TestValue - INFO - {'Test_ID': 143, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:17', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111024.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.444, 'top1': 2, 'top2': 42, 'top3': 40, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111024.jpg'}
2020-06-19 15:20:20,022 - TestValue - INFO - {'Test_ID': 144, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:18', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111025.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.334, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111025.jpg'}
2020-06-19 15:20:20,435 - TestValue - INFO - {'Test_ID': 145, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:18', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111026.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.292, 'top1': 2, 'top2': 72, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111026.jpg'}
2020-06-19 15:20:21,034 - TestValue - INFO - {'Test_ID': 146, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:19', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111026_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.281, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111026_1.jpg'}
2020-06-19 15:20:21,693 - TestValue - INFO - {'Test_ID': 147, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:20', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111027.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.387, 'top1': 2, 'top2': 42, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111027.jpg'}
2020-06-19 15:20:21,950 - TestValue - INFO - {'Test_ID': 148, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:20', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111027_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.315, 'top1': 2, 'top2': 72, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111027_1.jpg'}
2020-06-19 15:20:22,650 - TestValue - INFO - {'Test_ID': 149, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:21', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111033.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.463, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111033.jpg'}
2020-06-19 15:20:23,208 - TestValue - INFO - {'Test_ID': 150, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:21', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111034.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.418, 'top1': 2, 'top2': 40, 'top3': 45, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111034.jpg'}
2020-06-19 15:20:23,409 - TestValue - INFO - {'Test_ID': 151, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:21', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111034_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.381, 'top1': 2, 'top2': 40, 'top3': 123, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111034_1.jpg'}
2020-06-19 15:20:24,101 - TestValue - INFO - {'Test_ID': 152, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:22', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111035.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.349, 'top1': 2, 'top2': 40, 'top3': 123, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111035.jpg'}
2020-06-19 15:20:24,693 - TestValue - INFO - {'Test_ID': 153, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:23', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111036.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.357, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111036.jpg'}
2020-06-19 15:20:24,810 - TestValue - INFO - {'Test_ID': 154, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:23', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111036_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.318, 'top1': 2, 'top2': 40, 'top3': 42, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111036_1.jpg'}
2020-06-19 15:20:25,692 - TestValue - INFO - {'Test_ID': 155, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:24', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111037.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.335, 'top1': 2, 'top2': 40, 'top3': 55, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111037.jpg'}
2020-06-19 15:20:26,136 - TestValue - INFO - {'Test_ID': 156, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:24', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111037_1.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.299, 'top1': 2, 'top2': 40, 'top3': 55, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111037_1.jpg'}
2020-06-19 15:20:26,425 - TestValue - INFO - {'Test_ID': 157, 'Test_Batch': '20200619_1', 'Test_Version': 'v1.0_201912181512', 'Test_Time': '2020/06/19 15:20:24', 'Cultural_Name': '彩绘房形仓', 'Test_Chart': 'IMG_20190807_111038.jpg', 'Code': 2, 'Expected_Value': 2, 'TimeConsuming': 1.302, 'top1': 2, 'top2': 40, 'top3': 189, 'Result': 'PASS', 'Color': 'c6efce_006100', 'Image_Path': 'D:/Python/python3/文物识别批量测试/8.6日拍摄测试样本照片（批处理）/2/IMG_20190807_111038.jpg'}
